year,sector_code,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati,usd_disbursement_crs_t1,usd_disbursement_iati_t1,delta_iati,usd_disbursement_crs_fit,usd_disbursement_crs_lwr,usd_disbursement_crs_upr
2017,16040,F6_X,0.366205,0,0.690093,0,0,0.911214378978606,-1.87582214308382,3.69825090104103
2018,16040,F6_X,0.141626,0,0.366205,0,0,0.899909240175802,-1.88868138026201,3.68849986061361
2019,16040,F6_X,0,0,0.141626,0,0,0.900683523836506,-1.89096732131381,3.69233436898682
2020,16040,F6_X,0,0,0,0,0,0.911547772471316,-1.8846393916092,3.70773493655183
2021,16040,F6_X,0,0,0,0,0,0.939638660039307,-1.86250854373882,3.74178586381744
2022,16040,F6_X,0,0,0,0,0,0.967729547607291,-1.84184477814638,3.77730387336097
2023,16040,F6_X,0.995820435175283,0,0,0,0,0.995820435175283,-1.82263649680834,3.81427736715891
2010,16030,CPV,0.033113,0,,,,,,
2011,16030,CPV,0,0,0.033113,0,0,6.9341378816675,4.11338006067903,9.75489570265596
2012,16030,CPV,0,0,0,0,0,6.95820107873378,4.1445536750474,9.77184848242016
2013,16030,CPV,0,0,0,0,0,6.98629196630176,4.17839064567037,9.79419328693315
2014,16030,CPV,0,0,0,0,0,7.01438285386976,4.21075652610145,9.81800918163806
2015,16030,CPV,0,0,0,0,0,7.04247374143774,4.24164458022005,9.84330290265543
2016,16030,CPV,0,0,0,0,0,7.07056462900573,4.27105037826171,9.87007887974975
2017,16030,CPV,0.005636,0,0,0,0,7.09865551657371,4.29897183173894,9.89833920140849
2018,16030,CPV,0.316476,0,0.005636,0,0,7.12743193742674,4.32611236112236,9.92875151373112
2019,16030,CPV,0,0,0.316476,0,0,7.19333176153172,4.38983585326332,9.99682766980013
2020,16030,CPV,0,0,0,0,0,7.18292817927767,4.37384457577249,9.99201178278286
2021,16030,CPV,0.215054,0,0,0,0,7.21101906684567,4.39585477903375,10.0261833546576
2022,16030,CPV,0.031549,0,0.215054,0,0,7.26526798760767,4.4432399851404,10.0872959900749
2023,16030,CPV,7.2710382957804,0,0.031549,0,0,7.2710382957804,4.43944578479817,10.1026308067626
2010,16040,CPV,0.218854,0,,,,,,
2011,16040,CPV,9.785172,0,0.218854,0,0,7.32452621602619,4.50324130670357,10.1458111253488
2012,16040,CPV,23.660668,0,9.785172,0,0,8.51621352025455,5.71386717383857,11.3185598666705
2013,16040,CPV,55.447673,0,23.660668,0,0,10.2320464863302,7.39116028777598,13.0729326848844
2014,16040,CPV,55.479831,0,55.447673,0,0,14.1265408443207,10.9377361006324,17.315345588009
2015,16040,CPV,23.650247,0,55.479831,0,0,14.1585432612323,10.972707806992,17.3443787154725
2016,16040,CPV,16.477858,0,23.650247,0,0,10.3150515936113,7.48396360331944,13.1461395839031
2017,16040,CPV,12.522988,0,16.477858,0,0,9.47073094945992,6.67150254455897,12.2699593543609
2018,16040,CPV,1.038335,0,12.522988,0,0,9.01777232975064,6.22623177414929,11.809312885352
2019,16040,CPV,0,0,1.038335,0,0,7.64893065900437,4.8464725354159,10.4513887825928
2020,16040,CPV,0,0,0,0,0,7.55072395900595,4.74043961175244,10.3610083062595
2021,16040,CPV,0,0,0,0,0,7.57881484657394,4.76244154553537,10.3951881476125
2022,16040,CPV,0,0,0,0,0,7.60690573414193,4.78298440478316,10.4308270635007
2023,16040,CPV,7.63499662170992,0,0,0,0,7.63499662170992,4.80207985215392,10.4679133912659
2010,16030,HND,7.489296,0,,,,,,
2011,16030,HND,7.62337,0,7.489296,0,0,2.12950186490224,-0.686352942296827,4.9453566721013
2012,16030,HND,0.050036,0.0160423488,7.62337,0,0.0160423488,2.17413956425381,-0.634520093992724,4.98279922250034
2013,16030,HND,0,0,0.050036,0.0160423488,-0.0160423488,1.28084616953193,-1.51577616222855,4.07746850129242
2014,16030,HND,0,0,0,0,0,1.30281610150026,-1.48943369737788,4.09506590037841
2015,16030,HND,0,0,0,0,0,1.33090698906825,-1.45841937985482,4.12023335799131
2016,16030,HND,0.02654,0,0,0,0,1.35899787663624,-1.4288932422247,4.14688899549718
2017,16030,HND,0.060873,0,0.02654,0,0,1.39031694968772,-1.3976093256261,4.17824322500154
2018,16030,HND,0.087926,0,0.060873,0,0,1.42258392211649,-1.36686114229802,4.21202898653099
2019,16030,HND,0.110825,0,0.087926,0,0,1.45396539377963,-1.33849102860748,4.24642181616673
2020,16030,HND,0.085521,0.308573281,0.110825,0,0.308573281,1.48943409062467,-1.30750244159592,4.28637062284526
2021,16030,HND,0.188666,0,0.085521,0.308573281,-0.308573281,1.51052479588147,-1.29240528726851,4.31345487903145
2022,16030,HND,0.127497,0,0.188666,0,0,1.55049153823219,-1.25984649864242,4.36082957510681
2023,16030,HND,1.57114215157862,0,0.127497,0,0,1.57114215157862,-1.24815630006855,4.39044060322579
2010,16040,HND,0.645184,7.479384143,,,,,,
2011,16040,HND,1.925782,7.312431824,0.645184,7.479384143,-0.166952319,1.78989061174462,-1.02138000295857,4.6011612264478
2012,16040,HND,13.294608,15.617954422136,1.925782,7.312431824,8.305522598136,2.09699517661496,-0.711865398337642,4.90585575156756
2013,16040,HND,2.259681,2.5032799495,13.294608,15.617954422136,-13.114674472636,3.33078225909387,0.504018726958095,6.15754579122964
2014,16040,HND,8.434081,8.26323819935638,2.259681,2.5032799495,5.75995824985638,2.07388592890874,-0.719386682152688,4.86715853997016
2015,16040,HND,4.636341,4.53486540009104,8.434081,8.26323819935638,-3.72837279926534,2.81001832566172,0.013173764847954,5.60686288647548
2016,16040,HND,3.488466,3.70088750915403,4.636341,4.53486540009104,-0.833977890937013,2.3556628093644,-0.432535278730156,5.14386089745895
2017,16040,HND,0.989968,0.9897486954156,3.488466,3.70088750915403,-2.71113881373843,2.20197113548413,-0.585457849549382,4.98940012051764
2018,16040,HND,0.153107,0.152053628885435,0.989968,0.9897486954156,-0.837695066530165,1.90780245959808,-0.881254336441644,4.69685925563781
2019,16040,HND,0.201048,0.15040053,0.153107,0.152053628885435,-0.001653098885435,1.83225808674235,-0.960503474827749,4.62501964831245
2020,16040,HND,0.223862,0.120378462858192,0.201048,0.15040053,-0.030022067141808,1.86572985586036,-0.931514037643894,4.66297374936461
2021,16040,HND,0.380368,0.221581565568,0.223862,0.120378462858192,0.101203102709808,1.89803672178267,-0.905181670606712,4.70125511417206
2022,16040,HND,0.153412,0.156769857361219,0.380368,0.221581565568,-0.064811708206781,1.94441937291786,-0.866113477804444,4.75495222364016
2023,16040,HND,1.9430082258575,0.03881331264384,0.153412,0.156769857361219,-0.117956544717379,1.9430082258575,-0.876667028439274,4.76268348015427
2010,16030,PER,0.055697,0,,,,,,
2011,16030,PER,0.222837,0,0.055697,0,0,9.41779151302112,6.58610130828651,12.2494817177557
2012,16030,PER,1.040726,0,0.222837,0,0,9.46621242778249,6.64227640802684,12.2901484475382
2013,16030,PER,0.02709,0,1.040726,0,0,9.59378701530964,6.77863169999771,12.4089423306216
2014,16030,PER,0.089147,0,0.02709,0,0,9.49858457127419,6.68365220950794,12.3135169330405
2015,16030,PER,44.83407,0,0.089147,0,0,9.53422374469559,6.72223605256598,12.3462114368252
2016,16030,PER,11.124544,0,44.83407,0,0,15.0048508375773,12.0039560168624,18.0057456582922
2017,16030,PER,1.268097,0,11.124544,0,0,10.9326929501286,8.14432985932315,13.7210560409341
2018,16030,PER,82.964645,0,1.268097,0,0,9.76189766119666,6.95376861874883,12.5700267036445
2019,16030,PER,0.374889,0,82.964645,0,0,19.7271253349683,16.0761881005679,23.3780625693687
2020,16030,PER,0.355107,0.299264963743,0.374889,0,0.299264963743,9.71388829099137,6.89445876644593,12.5333178155368
2021,16030,PER,0.497053,0,0.355107,0.299264963743,-0.299264963743,9.7357689830771,6.9100951678865,12.5614427982677
2022,16030,PER,0.394698,0.3906672,0.497053,0,0.3906672,9.78628978951357,6.9536314142089,12.6189481648182
2023,16030,PER,9.80249926479699,0.3718578025,0.394698,0.3906672,-0.0188093975,9.80249926479699,6.96045682153082,12.6445417080632
2010,16040,PER,1.234459,-3.154038e-06,,,,,,
2011,16040,PER,0.463328,0,1.234459,-3.154038e-06,3.154038e-06,9.9289656723691,7.10021709068535,12.7577142540529
2012,16040,PER,1.696502,0,0.463328,0,0,9.86326026309152,7.03862851090085,12.6878920152822
2013,16040,PER,1.955734,0,1.696502,0,0,10.0413479255439,7.22705079222877,12.8556450588591
2014,16040,PER,0.564178,0.567626141480948,1.955734,0,0.567626141480948,10.1094184042471,7.30037457429039,12.9184622342039
2015,16040,PER,0.244245,0.443815289742303,0.564178,0.567626141480948,-0.123810851738645,9.96763785849197,7.15610087569679,12.7791748412872
2016,16040,PER,0.738721,0.127217041952,0.244245,0.443815289742303,-0.316598247790303,9.95183296161228,7.14008423092591,12.7635816922986
2017,16040,PER,0.179268,0.003083956139,0.738721,0.127217041952,-0.124133085813,10.0375342396114,7.22747259110822,12.8475958881145
2018,16040,PER,0.166804,0.468530358695,0.179268,0.003083956139,0.465446402556,10.0042338643323,7.19019008917936,12.8182776394853
2019,16040,PER,39.913787,39.186,0.166804,0.468530358695,38.717469641305,10.6080516110198,7.7320922049432,13.4840110170963
2020,16040,PER,79.811567,79.891,39.913787,39.186,40.705,16.1606546173648,13.0415778818768,19.2797313528529
2021,16040,PER,0.071698,3.580376274,79.811567,79.891,-76.310623726,19.9943728840057,16.236688233096,23.7520575349155
2022,16040,PER,0.047838,6.84273352959,0.071698,3.580376274,3.26235725559,10.2061495787509,7.37076435792091,13.0415347995808
2023,16040,PER,10.1365830431805,0,0.047838,6.84273352959,-6.84273352959,10.1365830431805,7.29060057396844,12.9825655123926
2010,16030,CMR,0.002914,-3.714386e-06,,,,,,
2011,16030,CMR,0,0,0.002914,-3.714386e-06,3.714386e-06,-0.274069376006388,-3.08340184769608,2.53526309568331
2012,16030,CMR,0,0,0,0,0,-0.246332923947207,-3.04825348923128,2.55558764133686
2013,16030,CMR,0,0,0,0,0,-0.218242036379223,-3.01421846077409,2.57773438801564
2014,16030,CMR,0,0,0,0,0,-0.190151148811232,-2.98166008173652,2.60135778411406
2015,16030,CMR,0,0,0,0,0,-0.162060261243248,-2.95058544934021,2.62646492685371
2016,16030,CMR,0,0,0,0,0,-0.133969373675257,-2.9209993290077,2.65306058165719
2017,16030,CMR,0.028182,0,0,0,0,-0.105878486107272,-2.89290411648982,2.68114714427528
2018,16030,CMR,0.10858,0,0.028182,0,0,-0.0743596888446376,-2.86287263326518,2.71415325557591
2019,16030,CMR,0.043658,0,0.10858,0,0,-0.0364896130135506,-2.82797911813,2.7549998921029
2020,16030,CMR,0.002165,0.17678737,0.043658,0,0.17678737,-0.0136643685347337,-2.80961185076714,2.78228311369767
2021,16030,CMR,0,0,0.002165,0.17678737,-0.17678737,0.00713234958173814,-2.79474782494963,2.80901252411311
2022,16030,CMR,0,0,0,0,0,0.0345759517326627,-2.77470883360842,2.84386073707375
2023,16030,CMR,0.062666839300654,0,0,0,0,0.062666839300654,-2.75547665757028,2.88081033617158
2010,16040,CMR,0,0,,,,,,
2011,16040,CMR,0.023304,0,0,0,0,0.0933719682130842,-2.71590776426791,2.90265170069408
2012,16040,CMR,0.025751,0,0.023304,0,0,0.124297431308861,-2.67758190817362,2.92617677079134
2013,16040,CMR,0.032207,0,0.025751,0,0,0.152685959038038,-2.64325958669679,2.94863150477287
2014,16040,CMR,0.028382,0,0.032207,0,0,0.181562120361924,-2.60992613557229,2.97305037629614
2015,16040,CMR,0,0,0.028382,0,0,0.209187755123793,-2.57932719729686,2.99770270754445
2016,16040,CMR,0,0,0,0,0,0.233826406053019,-2.55320576311043,3.02085857521647
2017,16040,CMR,0,0,0,0,0,0.261917293621003,-2.52512152687212,3.04895611411413
2018,16040,CMR,0,0,0,0,0,0.290008181188988,-2.49852819245564,3.07854455483362
2019,16040,CMR,0.186303,0,0,0,0,0.318099068756979,-2.47342336041358,3.10962149792754
2020,16040,CMR,0.282223,0,0.186303,0,0,0.368850869668329,-2.42711761583324,3.16481935516989
2021,16040,CMR,0.411101,0.2552,0.282223,0,0.2552,0.412407100958909,-2.38949563306651,3.21430983498433
2022,16040,CMR,0.518734,0.33290949615,0.411101,0.2552,0.07770949615,0.457884820937672,-2.35140415551909,3.26717379739443
2023,16040,CMR,0.499055008568597,0.3207225,0.518734,0.33290949615,-0.01218699615,0.499055008568597,-2.31908421254511,3.31719422968231
2010,16030,CIV,0,-7.43432e-07,,,,,,
2011,16030,CIV,0,0,0,-7.43432e-07,7.43432e-07,-0.30087522693632,-3.11020872404155,2.50845827016891
2012,16030,CIV,0,0,0,0,0,-0.272784337753755,-3.07470623854798,2.52913756304047
2013,16030,CIV,0.012357,0,0,0,0,-0.244693450185771,-3.04067102938143,2.55128412900988
2014,16030,CIV,0.00872,0,0.012357,0,0,-0.215099522375894,-3.00661080871175,2.57641176395996
2015,16030,CIV,0.008223,0,0.00872,0,0,-0.187451020286566,-2.97597778260233,2.6010757420292
2016,16030,CIV,0,0,0.008223,0,0,-0.159420585174686,-2.94645171155506,2.62761054120569
2017,16030,CIV,0,0,0,0,0,-0.13232989991382,-2.91935595225342,2.65469615242578
2018,16030,CIV,0,0,0,0,0,-0.104239012345836,-2.89275147022237,2.68427344553069
2019,16030,CIV,0,0,0,0,0,-0.0761481247778448,-2.86763552117877,2.71533927162309
2020,16030,CIV,0,0,0,0,0,-0.0480572372098607,-2.84400335364658,2.74788887922686
2021,16030,CIV,0,0,0,0,0,-0.0199663496418694,-2.82184788407361,2.78191518478987
2022,16030,CIV,0,0,0,0,0,0.00812453792611478,-2.80115975263283,2.81740882848506
2023,16030,CIV,0.0362154254941061,0,0,0,0,0.0362154254941061,-2.78192739604505,2.85435824703326
2010,16040,CIV,0,0,,,,,,
2011,16040,CIV,0,0,0,0,0,0.0669205544065363,-2.74235930973219,2.87620041854527
2012,16040,CIV,0,0,0,0,0,0.0950114419745205,-2.70686760208592,2.89689048603496
2013,16040,CIV,0,0,0,0,0,0.123102329542505,-2.67284324311345,2.91904790219846
2014,16040,CIV,0,0,0,0,0,0.151193217110496,-2.64029558963466,2.94268202385565
2015,16040,CIV,0,0,0,0,0,0.17928410467848,-2.60923172212478,2.96779993148174
2016,16040,CIV,0,0,0,0,0,0.207374992246471,-2.57965638893687,2.99440637342981
2017,16040,CIV,0.06318,0.06318,0,0,0.06318,0.236406187686882,-2.55063140614821,3.02344378152197
2018,16040,CIV,0.046338,0.046347676676056,0.06318,0.06318,-0.016832323323944,0.272068655572198,-2.51645828491298,3.06059559605737
2019,16040,CIV,0.075698,0.075709788822416,0.046338,0.046347676676056,0.02936211214636,0.298511411074109,-2.49300196418756,3.09002478633578
2020,16040,CIV,0.255342,0.0969363894912,0.075698,0.075709788822416,0.021226600668784,0.330553178054245,-2.46542346057628,3.12652981668477
2021,16040,CIV,0.431856,0.358261503488636,0.255342,0.0969363894912,0.261325113997436,0.384430414617277,-2.41747074834115,3.1863315775757
2022,16040,CIV,0.121224,0.1205851713192,0.431856,0.358261503488636,-0.237676332169436,0.431021741701862,-2.37826304335844,3.24030652676217
2023,16040,CIV,0.419773046263629,0.05072278707804,0.121224,0.1205851713192,-0.06986238424116,0.419773046263629,-2.39841597428589,3.23796206681314
2010,16030,ECU,0.274784,-1.485477e-06,,,,,,
2011,16030,ECU,0.116381,0,0.274784,-1.485477e-06,1.485477e-06,1.05739402526218,-1.75984931715285,3.8746373676772
2012,16030,ECU,0.056848,0,0.116381,0,0,1.06621761141641,-1.74380864872377,3.8762438715566
2013,16030,ECU,0.121654,0,0.056848,0,0,1.08706721916565,-1.71717815800163,3.89131259633294
2014,16030,ECU,0.119759,0,0.121654,0,0,1.12304076643387,-1.67684490943604,3.92292644230378
2015,16030,ECU,0.006163,0,0.119759,0,0,1.1509011562064,-1.64613213483819,3.947934447251
2016,16030,ECU,0,0,0.006163,0,0,1.16517482605834,-1.63054496137495,3.96089461349163
2017,16030,ECU,0.113697,0,0,0,0,1.19251607884355,-1.60332675283802,3.98835891052512
2018,16030,ECU,0.114482,0,0.113697,0,0,1.23443646923436,-1.56295181522923,4.03182475369795
2019,16030,ECU,39.972652,39.885999290136,0.114482,0,39.885999290136,1.85624612483365,-0.989325334010882,4.70181758367817
2020,16030,ECU,0.039004,0.223421675497,39.972652,39.885999290136,-39.662577614639,6.22880056813946,3.11922012547709,9.33838101080183
2021,16030,ECU,0.140163,0.013669425,0.039004,0.223421675497,-0.209752250497,1.31031253827684,-1.50066794183206,4.12129301838574
2022,16030,ECU,0.228268,0.11970145537,0.140163,0.013669425,0.10603203037,1.35183040786642,-1.46664209513995,4.17030291087279
2023,16030,ECU,1.70201834824268,21.02611602825,0.228268,0.11970145537,20.90641457288,1.70201834824268,-1.13088514260815,4.53492183909352
2010,16040,ECU,0.112877,19.104093,,,,,,
2011,16040,ECU,0.078713,39.604905,0.112877,19.104093,20.500812,2.03642626259919,-0.799348308449064,4.87220083364745
2012,16040,ECU,0.34609,68.559197,0.078713,39.604905,28.954292,2.53581191664505,-0.374560875847749,5.44618470913785
2013,16040,ECU,0.035582,32.58558235,0.34609,68.559197,-35.97361465,2.12391270167014,-0.785715186528267,5.03354058986854
2014,16040,ECU,0.159215,51.038219,0.035582,32.58558235,18.45263665,2.31073822524075,-0.532344262332031,5.15382071281353
2015,16040,ECU,0.14975,14.99,0.159215,51.038219,-36.048219,1.85743695089398,-0.996412960935512,4.71128686272347
2016,16040,ECU,0.298573,0.16244888,0.14975,14.99,-14.82755112,1.58540873116799,-1.21205718070401,4.38287464304
2017,16040,ECU,0.360568,0,0.298573,0.16244888,-0.16244888,1.59698150795195,-1.19929952237908,4.39326253828297
2018,16040,ECU,0.055913,0.63193709,0.360568,0,0.63193709,1.64166545309512,-1.15585906073771,4.43918996692794
2019,16040,ECU,0.415391,40.1433088,0.055913,0.63193709,39.51137171,2.22211985673312,-0.623131774145802,5.06737148761205
2020,16040,ECU,0.311605,0,0.415391,40.1433088,-40.1433088,1.78229359966893,-1.07169907365706,4.63628627299493
2021,16040,ECU,0.205235,0.591406785,0.311605,0,0.591406785,1.71937930249062,-1.09190915694508,4.53066776192633
2022,16040,ECU,0.076501,37.565029,0.205235,0.591406785,36.973622215,2.28609470008649,-0.56976120045718,5.14195060063017
2023,16040,ECU,1.81974597206705,0,0.076501,37.565029,-37.565029,1.81974597206705,-1.04854043890972,4.68803238304382
2010,16030,F8_X,0,-1.337068e-05,,,,,,
2011,16030,F8_X,0,0,0,-1.337068e-05,1.337068e-05,0.645107214364465,-2.16424884296629,3.45446327169522
2012,16030,F8_X,0,0,0,0,0,0.673198130970853,-2.12876751584922,3.47516377779092
2013,16030,F8_X,0,0,0,0,0,0.701289018538837,-2.09475356987521,3.49733160695288
2014,16030,F8_X,0,0,0,0,0,0.729379906106829,-2.06221631679327,3.52097612900693
2015,16030,F8_X,0,0,0,0,0,0.757470793674813,-2.03116282019683,3.54610440754645
2016,16030,F8_X,0,0,0,0,0,0.785561681242804,-2.0015978115633,3.57272117404891
2017,16030,F8_X,0,0,0,0,0,0.813652568810788,-1.97352365265122,3.6008287902728
2018,16030,F8_X,0,0,0,0,0,0.841743456378772,-1.94694031663082,3.63042722938836
2019,16030,F8_X,21.127225,0,0,0,0,0.869834343946764,-1.92184538829876,3.66151407619229
2020,16030,F8_X,1.951128,0,21.127225,0,0,3.46772934047051,0.595715136628468,6.33974354431254
2021,16030,F8_X,1.996075,0,1.951128,0,0,1.16334102812775,-1.63867263102233,3.96535468727783
2022,16030,F8_X,1.5157,0,1.996075,0,0,1.19689903148048,-1.61251087002102,4.00630893298198
2023,16030,F8_X,1.16655964016236,0,1.5157,0,0,1.16655964016236,-1.65159023232125,3.98470951264598
2010,16040,F8_X,0,0,,,,,,
2011,16040,F8_X,0,0,0,0,0,1.01290302313114,-1.79654019011774,3.82234623638003
2012,16040,F8_X,0,0,0,0,0,1.04099391069913,-1.76107003860873,3.84305786000699
2013,16040,F8_X,0,0,0,0,0,1.06908479826711,-1.72706724137074,3.86523683790497
2014,16040,F8_X,0,0,0,0,0,1.0971756858351,-1.69454112049587,3.88889249216608
2015,16040,F8_X,0,0,0,0,0,1.12526657340309,-1.66349872148108,3.91403186828726
2016,16040,F8_X,0,0,0,0,0,1.15335746097108,-1.63394475772887,3.94065967967103
2017,16040,F8_X,0,0,0,0,0,1.18144834853906,-1.60588157308999,3.96877827016812
2018,16040,F8_X,0,0,0,0,0,1.20953923610705,-1.57930912313862,3.99838759535272
2019,16040,F8_X,0.072764,0,0,0,0,1.23763012367504,-1.55422497552793,4.02948522287801
2020,16040,F8_X,0,0,0.072764,0,0,1.27457164004941,-1.52173501918555,4.07087829928437
2021,16040,F8_X,0,0,0,0,0,1.29381189881101,-1.50850005362422,4.09612385124624
2022,16040,F8_X,0,0,0,0,0,1.321902786379,-1.48784274275682,4.13164831551482
2023,16040,F8_X,1.34999367394699,0,0,0,0,1.34999367394699,-1.4686407903736,4.16862813826758
2010,16030,F_X,2.707009,0,,,,,,
2011,16030,F_X,0.105945,0,2.707009,0,0,0.20566461091866,-2.60524615273601,3.01657537457333
2012,16030,F_X,0,0,0.105945,0,0,-0.0826241942963364,-2.88452109908373,2.71927271049106
2013,16030,F_X,0,0,0,0,0,-0.0674198971974391,-2.86337071847221,2.72853092407734
2014,16030,F_X,0,0,0,0,0,-0.0393290096294479,-2.83081906420418,2.75216104494528
2015,16030,F_X,0.351367,0,0,0,0,-0.0112381220614637,-2.79975118457557,2.77727494045265
2016,16030,F_X,0,0,0.351367,0,0,0.0595911923634134,-2.72744893493834,2.84663131966517
2017,16030,F_X,0,0,0,0,0,0.0449436530745118,-2.74208339837571,2.83197070452473
2018,16030,F_X,0.141927,0,0,0,0,0.0730345406424959,-2.71548587280199,2.86155495408698
2019,16030,F_X,0.701854,0,0.141927,0,0,0.118388679194553,-2.67310516320507,2.90988252159417
2020,16030,F_X,0.022724,0,0.701854,0,0,0.214586130938152,-2.58140045994582,3.01057272182212
2021,16030,F_X,0.083195,0,0.022724,0,0,0.160071230736328,-2.64183616862911,2.96197863010176
2022,16030,F_X,0.30155,0.03074323609,0.083195,0,0.03074323609,0.195975043040775,-2.6133331720004,3.00528325808195
2023,16030,F_X,0.250234696527706,0,0.30155,0.03074323609,-0.03074323609,0.250234696527706,-2.5679152529701,3.06838464602551
2010,16040,F_X,0,0,,,,,,
2011,16040,F_X,0.160903,0,0,0,0,0.244194107394868,-2.56508934443096,3.0534775592207
2012,16040,F_X,0,0,0.160903,0,0,0.291856386404149,-2.5100253317259,3.09373810453419
2013,16040,F_X,0,0,0,0,0,0.300375882530837,-2.4955871718814,3.09633893694308
2014,16040,F_X,0,0,0,0,0,0.328466770098828,-2.46304649584415,3.11998003604181
2015,16040,F_X,0,0,0,0,0,0.356557657666812,-2.43198961133415,3.14510492666778
2016,16040,F_X,0,0,0,0,0,0.384648545234803,-2.40242125550388,3.17171834597348
